Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Trip Duration (min),Request Hour,Request Day,Weekday
3686,City,32,Trip Completed,7/13/2016 19:33,7/13/2016 20:34,61.05,19,7/13/2016,Wednesday
939,Airport,17,Trip Completed,11/7/2016 18:25,11/7/2016 19:26,61,18,11/7/2016,Monday
1178,City,20,Trip Completed,11/7/2016 21:05,11/7/2016 22:06,61,21,11/7/2016,Monday
110,City,22,Trip Completed,11/7/2016 5:05,11/7/2016 6:06,61,5,11/7/2016,Monday
2624,City,42,Trip Completed,12/7/2016 22:16,12/7/2016 23:17,61,22,12/7/2016,Wednesday
781,City,66,Trip Completed,11/7/2016 16:40,11/7/2016 17:41,61,16,11/7/2016,Monday
446,City,86,Trip Completed,11/7/2016 9:07,11/7/2016 10:08,61,9,11/7/2016,Monday
2363,Airport,98,Trip Completed,12/7/2016 19:31,12/7/2016 20:32,61,19,12/7/2016,Wednesday
101,Airport,99,Trip Completed,11/7/2016 5:08,11/7/2016 6:09,61,5,11/7/2016,Monday
2208,City,100,Trip Completed,12/7/2016 17:59,12/7/2016 19:00,61,17,12/7/2016,Wednesday
1935,City,110,Trip Completed,12/7/2016 11:16,12/7/2016 12:17,61,11,12/7/2016,Wednesday
1326,Airport,113,Trip Completed,11/7/2016 23:06,11/8/2016 0:07,61,23,11/7/2016,Monday
134,Airport,121,Trip Completed,11/7/2016 5:13,11/7/2016 6:14,61,5,11/7/2016,Monday
1942,Airport,130,Trip Completed,12/7/2016 11:26,12/7/2016 12:27,61,11,12/7/2016,Wednesday
2424,City,145,Trip Completed,12/7/2016 20:03,12/7/2016 21:04,61,20,12/7/2016,Wednesday
1367,City,155,Trip Completed,11/7/2016 0:05,11/7/2016 1:06,61,0,11/7/2016,Monday
788,City,180,Trip Completed,11/7/2016 16:53,11/7/2016 17:54,61,16,11/7/2016,Monday
1706,City,199,Trip Completed,12/7/2016 8:11,12/7/2016 9:12,61,8,12/7/2016,Wednesday
2067,Airport,221,Trip Completed,12/7/2016 15:13,12/7/2016 16:14,61,15,12/7/2016,Wednesday
1960,Airport,229,Trip Completed,12/7/2016 11:47,12/7/2016 12:48,61,11,12/7/2016,Wednesday
301,City,233,Trip Completed,11/7/2016 7:17,11/7/2016 8:18,61,7,11/7/2016,Monday
1453,City,233,Trip Completed,12/7/2016 4:53,12/7/2016 5:54,61,4,12/7/2016,Wednesday
2642,City,263,Trip Completed,12/7/2016 22:33,12/7/2016 23:34,61,22,12/7/2016,Wednesday
761,Airport,286,Trip Completed,11/7/2016 16:11,11/7/2016 17:12,61,16,11/7/2016,Monday
1377,Airport,294,Trip Completed,12/7/2016 0:54,12/7/2016 1:55,61,0,12/7/2016,Wednesday
3688,City,40,Trip Completed,7/13/2016 19:39,7/13/2016 20:40,60.98333333,19,7/13/2016,Wednesday
4276,City,39,Trip Completed,7/14/2016 6:22,7/14/2016 7:23,60.96666667,6,7/14/2016,Thursday
2990,City,215,Trip Completed,7/13/2016 7:10,7/13/2016 8:11,60.93333333,7,7/13/2016,Wednesday
5325,City,114,Trip Completed,7/14/2016 22:11,7/14/2016 23:12,60.91666667,22,7/14/2016,Thursday
3662,City,205,Trip Completed,7/13/2016 19:19,7/13/2016 20:20,60.9,19,7/13/2016,Wednesday
3755,Airport,264,Trip Completed,7/13/2016 20:33,7/13/2016 21:34,60.86666667,20,7/13/2016,Wednesday
3438,City,26,Trip Completed,7/13/2016 16:12,7/13/2016 17:13,60.85,16,7/13/2016,Wednesday
6067,Airport,297,Trip Completed,7/15/2016 13:55,7/15/2016 14:56,60.81666667,13,7/15/2016,Friday
4286,City,47,Trip Completed,7/14/2016 6:35,7/14/2016 7:35,60.78333333,6,7/14/2016,Thursday
4182,Airport,51,Trip Completed,7/14/2016 5:24,7/14/2016 6:24,60.78333333,5,7/14/2016,Thursday
5958,Airport,38,Trip Completed,7/15/2016 10:48,7/15/2016 11:49,60.7,10,7/15/2016,Friday
6661,City,120,Trip Completed,7/15/2016 22:20,7/15/2016 23:21,60.66666667,22,7/15/2016,Friday
6417,City,76,Trip Completed,7/15/2016 19:44,7/15/2016 20:44,60.61666667,19,7/15/2016,Friday
6653,City,242,Trip Completed,7/15/2016 22:13,7/15/2016 23:13,60.61666667,22,7/15/2016,Friday
5268,City,24,Trip Completed,7/14/2016 21:29,7/14/2016 22:30,60.6,21,7/14/2016,Thursday
6261,Airport,191,Trip Completed,7/15/2016 18:07,7/15/2016 19:07,60.51666667,18,7/15/2016,Friday
2979,Airport,297,Trip Completed,7/13/2016 6:58,7/13/2016 7:58,60.51666667,6,7/13/2016,Wednesday
3641,City,197,Trip Completed,7/13/2016 19:04,7/13/2016 20:04,60.46666667,19,7/13/2016,Wednesday
3590,City,25,Trip Completed,7/13/2016 18:31,7/13/2016 19:31,60.45,18,7/13/2016,Wednesday
6558,Airport,134,Trip Completed,7/15/2016 21:05,7/15/2016 22:05,60.33333333,21,7/15/2016,Friday
3681,Airport,289,Trip Completed,7/13/2016 19:31,7/13/2016 20:31,60.33333333,19,7/13/2016,Wednesday
5384,Airport,80,Trip Completed,7/14/2016 0:03,7/14/2016 1:03,60.31666667,0,7/14/2016,Thursday
4687,Airport,235,Trip Completed,7/14/2016 12:59,7/14/2016 13:59,60.3,12,7/14/2016,Thursday
5422,City,46,Trip Completed,7/15/2016 2:09,7/15/2016 3:09,60.28333333,2,7/15/2016,Friday
3070,City,58,Trip Completed,7/13/2016 7:53,7/13/2016 8:53,60.26666667,7,7/13/2016,Wednesday
4514,City,101,Trip Completed,7/14/2016 9:16,7/14/2016 10:16,60.23333333,9,7/14/2016,Thursday
6675,City,290,Trip Completed,7/15/2016 22:21,7/15/2016 23:21,60.2,22,7/15/2016,Friday
4051,City,288,Trip Completed,7/14/2016 1:09,7/14/2016 2:09,60.13333333,1,7/14/2016,Thursday
5176,City,126,Trip Completed,7/14/2016 20:37,7/14/2016 21:38,60.06666667,20,7/14/2016,Thursday
4290,City,284,Trip Completed,7/14/2016 6:36,7/14/2016 7:36,60.05,6,7/14/2016,Thursday
6461,City,89,Trip Completed,7/15/2016 20:12,7/15/2016 21:12,60.03333333,20,7/15/2016,Friday
4759,Airport,241,Trip Completed,7/14/2016 15:23,7/14/2016 16:23,60.01666667,15,7/14/2016,Thursday
1826,City,4,Trip Completed,12/7/2016 9:27,12/7/2016 10:27,60,9,12/7/2016,Wednesday
380,Airport,8,Trip Completed,11/7/2016 8:18,11/7/2016 9:18,60,8,11/7/2016,Monday
1536,Airport,12,Trip Completed,12/7/2016 5:59,12/7/2016 6:59,60,5,12/7/2016,Wednesday
1553,City,23,Trip Completed,12/7/2016 6:09,12/7/2016 7:09,60,6,12/7/2016,Wednesday
2458,City,44,Trip Completed,12/7/2016 20:33,12/7/2016 21:33,60,20,12/7/2016,Wednesday
1698,City,45,Trip Completed,12/7/2016 7:56,12/7/2016 8:56,60,7,12/7/2016,Wednesday
1070,City,59,Trip Completed,11/7/2016 19:58,11/7/2016 20:58,60,19,11/7/2016,Monday
571,Airport,63,Trip Completed,11/7/2016 10:44,11/7/2016 11:44,60,10,11/7/2016,Monday
1450,Airport,79,Trip Completed,12/7/2016 4:46,12/7/2016 5:46,60,4,12/7/2016,Wednesday
1483,City,114,Trip Completed,12/7/2016 5:22,12/7/2016 6:22,60,5,12/7/2016,Wednesday
1402,Airport,120,Trip Completed,12/7/2016 2:48,12/7/2016 3:48,60,2,12/7/2016,Wednesday
1024,Airport,122,Trip Completed,11/7/2016 19:20,11/7/2016 20:20,60,19,11/7/2016,Monday
451,City,152,Trip Completed,11/7/2016 9:10,11/7/2016 10:10,60,9,11/7/2016,Monday
1464,Airport,154,Trip Completed,12/7/2016 5:03,12/7/2016 6:03,60,5,12/7/2016,Wednesday
699,Airport,171,Trip Completed,11/7/2016 14:02,11/7/2016 15:02,60,14,11/7/2016,Monday
2375,Airport,174,Trip Completed,12/7/2016 19:38,12/7/2016 20:38,60,19,12/7/2016,Wednesday
2167,Airport,184,Trip Completed,12/7/2016 17:30,12/7/2016 18:30,60,17,12/7/2016,Wednesday
2007,City,200,Trip Completed,12/7/2016 13:24,12/7/2016 14:24,60,13,12/7/2016,Wednesday
205,Airport,230,Trip Completed,11/7/2016 6:10,11/7/2016 7:10,60,6,11/7/2016,Monday
2111,Airport,233,Trip Completed,12/7/2016 16:25,12/7/2016 17:25,60,16,12/7/2016,Wednesday
1581,Airport,259,Trip Completed,12/7/2016 6:27,12/7/2016 7:27,60,6,12/7/2016,Wednesday
1633,Airport,265,Trip Completed,12/7/2016 7:07,12/7/2016 8:07,60,7,12/7/2016,Wednesday
2461,Airport,270,Trip Completed,12/7/2016 20:32,12/7/2016 21:32,60,20,12/7/2016,Wednesday
2101,City,274,Trip Completed,12/7/2016 16:10,12/7/2016 17:10,60,16,12/7/2016,Wednesday
1923,City,285,Trip Completed,12/7/2016 11:00,12/7/2016 12:00,60,11,12/7/2016,Wednesday
4023,City,9,Trip Completed,7/13/2016 23:58,7/14/2016 0:58,59.96666667,23,7/13/2016,Wednesday
4422,Airport,30,Trip Completed,7/14/2016 8:13,7/14/2016 9:13,59.91666667,8,7/14/2016,Thursday
3129,City,30,Trip Completed,7/13/2016 8:41,7/13/2016 9:41,59.88333333,8,7/13/2016,Wednesday
2991,Airport,283,Trip Completed,7/13/2016 7:07,7/13/2016 8:07,59.88333333,7,7/13/2016,Wednesday
3009,Airport,251,Trip Completed,7/13/2016 7:21,7/13/2016 8:21,59.86666667,7,7/13/2016,Wednesday
2827,City,29,Trip Completed,7/13/2016 5:18,7/13/2016 6:18,59.85,5,7/13/2016,Wednesday
4638,City,202,Trip Completed,7/14/2016 11:38,7/14/2016 12:38,59.85,11,7/14/2016,Thursday
5665,City,218,Trip Completed,7/15/2016 7:03,7/15/2016 8:03,59.85,7,7/15/2016,Friday
6496,Airport,16,Trip Completed,7/15/2016 20:33,7/15/2016 21:32,59.81666667,20,7/15/2016,Friday
3275,City,106,Trip Completed,7/13/2016 10:39,7/13/2016 11:39,59.81666667,10,7/13/2016,Wednesday
4659,City,60,Trip Completed,7/14/2016 12:10,7/14/2016 13:10,59.8,12,7/14/2016,Thursday
5440,Airport,275,Trip Completed,7/15/2016 3:04,7/15/2016 4:04,59.8,3,7/15/2016,Friday
3486,City,290,Trip Completed,7/13/2016 17:23,7/13/2016 18:23,59.8,17,7/13/2016,Wednesday
4084,Airport,139,Trip Completed,7/14/2016 2:44,7/14/2016 3:44,59.71666667,2,7/14/2016,Thursday
6660,Airport,63,Trip Completed,7/15/2016 22:15,7/15/2016 23:14,59.65,22,7/15/2016,Friday
3969,Airport,163,Trip Completed,7/13/2016 22:58,7/13/2016 23:58,59.63333333,22,7/13/2016,Wednesday
4745,Airport,97,Trip Completed,7/14/2016 15:06,7/14/2016 16:05,59.6,15,7/14/2016,Thursday
6089,City,256,Trip Completed,7/15/2016 14:36,7/15/2016 15:36,59.6,14,7/15/2016,Friday
3630,City,112,Trip Completed,7/13/2016 18:59,7/13/2016 19:59,59.56666667,18,7/13/2016,Wednesday
3896,City,116,Trip Completed,7/13/2016 21:55,7/13/2016 22:54,59.53333333,21,7/13/2016,Wednesday
3316,Airport,139,Trip Completed,7/13/2016 12:02,7/13/2016 13:02,59.53333333,12,7/13/2016,Wednesday
5742,City,223,Trip Completed,7/15/2016 7:52,7/15/2016 8:51,59.51666667,7,7/15/2016,Friday
3831,Airport,173,Trip Completed,7/13/2016 21:16,7/13/2016 22:16,59.48333333,21,7/13/2016,Wednesday
6527,Airport,28,Trip Completed,7/15/2016 20:54,7/15/2016 21:53,59.46666667,20,7/15/2016,Friday
6508,City,87,Trip Completed,7/15/2016 20:40,7/15/2016 21:39,59.46666667,20,7/15/2016,Friday
5948,City,132,Trip Completed,7/15/2016 10:36,7/15/2016 11:36,59.45,10,7/15/2016,Friday
4105,City,7,Trip Completed,7/14/2016 3:39,7/14/2016 4:39,59.43333333,3,7/14/2016,Thursday
5511,Airport,64,Trip Completed,7/15/2016 5:10,7/15/2016 6:09,59.38333333,5,7/15/2016,Friday
6314,City,38,Trip Completed,7/15/2016 18:31,7/15/2016 19:30,59.36666667,18,7/15/2016,Friday
3455,City,250,Trip Completed,7/13/2016 16:56,7/13/2016 17:55,59.36666667,16,7/13/2016,Wednesday
3996,Airport,90,Trip Completed,7/13/2016 23:36,7/14/2016 0:35,59.35,23,7/13/2016,Wednesday
3362,Airport,208,Trip Completed,7/13/2016 13:37,7/13/2016 14:36,59.35,13,7/13/2016,Wednesday
3370,City,168,Trip Completed,7/13/2016 13:56,7/13/2016 14:56,59.28333333,13,7/13/2016,Wednesday
5967,City,209,Trip Completed,7/15/2016 10:56,7/15/2016 11:55,59.21666667,10,7/15/2016,Friday
4573,City,164,Trip Completed,7/14/2016 9:47,7/14/2016 10:47,59.2,9,7/14/2016,Thursday
5149,City,174,Trip Completed,7/14/2016 20:27,7/14/2016 21:26,59.2,20,7/14/2016,Thursday
4156,City,142,Trip Completed,7/14/2016 5:07,7/14/2016 6:06,59.18333333,5,7/14/2016,Thursday
4773,Airport,231,Trip Completed,7/14/2016 15:55,7/14/2016 16:54,59.13333333,15,7/14/2016,Thursday
4361,City,107,Trip Completed,7/14/2016 7:29,7/14/2016 8:28,59.1,7,7/14/2016,Thursday
3555,Airport,48,Trip Completed,7/13/2016 18:08,7/13/2016 19:07,59.06666667,18,7/13/2016,Wednesday
4899,Airport,106,Trip Completed,7/14/2016 18:02,7/14/2016 19:01,59.06666667,18,7/14/2016,Thursday
4150,City,107,Trip Completed,7/14/2016 4:51,7/14/2016 5:50,59.06666667,4,7/14/2016,Thursday
5089,City,229,Trip Completed,7/14/2016 19:47,7/14/2016 20:46,59.01666667,19,7/14/2016,Thursday
2162,Airport,32,Trip Completed,12/7/2016 17:34,12/7/2016 18:33,59,17,12/7/2016,Wednesday
2465,City,40,Trip Completed,12/7/2016 20:38,12/7/2016 21:37,59,20,12/7/2016,Wednesday
1562,Airport,46,Trip Completed,12/7/2016 6:16,12/7/2016 7:15,59,6,12/7/2016,Wednesday
847,Airport,76,Trip Completed,11/7/2016 17:49,11/7/2016 18:48,59,17,11/7/2016,Monday
269,City,81,Trip Completed,11/7/2016 6:44,11/7/2016 7:43,59,6,11/7/2016,Monday
51,City,86,Trip Completed,11/7/2016 3:34,11/7/2016 4:33,59,3,11/7/2016,Monday
2434,City,94,Trip Completed,12/7/2016 20:16,12/7/2016 21:15,59,20,12/7/2016,Wednesday
2412,Airport,127,Trip Completed,12/7/2016 19:59,12/7/2016 20:58,59,19,12/7/2016,Wednesday
701,City,133,Trip Completed,11/7/2016 14:01,11/7/2016 15:00,59,14,11/7/2016,Monday
1359,City,139,Trip Completed,11/7/2016 23:51,11/8/2016 0:50,59,23,11/7/2016,Monday
2001,Airport,140,Trip Completed,12/7/2016 13:01,12/7/2016 14:00,59,13,12/7/2016,Wednesday
445,City,162,Trip Completed,11/7/2016 9:06,11/7/2016 10:05,59,9,11/7/2016,Monday
2646,City,181,Trip Completed,12/7/2016 22:46,12/7/2016 23:45,59,22,12/7/2016,Wednesday
1994,Airport,198,Trip Completed,12/7/2016 12:49,12/7/2016 13:48,59,12,12/7/2016,Wednesday
2173,Airport,201,Trip Completed,12/7/2016 17:34,12/7/2016 18:33,59,17,12/7/2016,Wednesday
1534,Airport,212,Trip Completed,12/7/2016 5:59,12/7/2016 6:58,59,5,12/7/2016,Wednesday
1171,City,242,Trip Completed,11/7/2016 20:49,11/7/2016 21:48,59,20,11/7/2016,Monday
3051,City,242,Trip Completed,7/13/2016 7:42,7/13/2016 8:41,59,7,7/13/2016,Wednesday
2382,Airport,245,Trip Completed,12/7/2016 19:41,12/7/2016 20:40,59,19,12/7/2016,Wednesday
5,Airport,264,Trip Completed,11/7/2016 0:36,11/7/2016 1:35,59,0,11/7/2016,Monday
94,City,265,Trip Completed,11/7/2016 4:59,11/7/2016 5:58,59,4,11/7/2016,Monday
1930,City,265,Trip Completed,12/7/2016 11:14,12/7/2016 12:13,59,11,12/7/2016,Wednesday
89,City,280,Trip Completed,11/7/2016 4:52,11/7/2016 5:51,59,4,11/7/2016,Monday
805,Airport,280,Trip Completed,11/7/2016 17:19,11/7/2016 18:18,59,17,11/7/2016,Monday
3327,Airport,22,Trip Completed,7/13/2016 12:24,7/13/2016 13:23,58.96666667,12,7/13/2016,Wednesday
6470,City,263,Trip Completed,7/15/2016 20:17,7/15/2016 21:16,58.95,20,7/15/2016,Friday
4482,Airport,69,Trip Completed,7/14/2016 8:53,7/14/2016 9:52,58.93333333,8,7/14/2016,Thursday
4077,Airport,12,Trip Completed,7/14/2016 2:14,7/14/2016 3:13,58.9,2,7/14/2016,Thursday
5964,City,231,Trip Completed,7/15/2016 10:52,7/15/2016 11:51,58.9,10,7/15/2016,Friday
6237,City,33,Trip Completed,7/15/2016 17:50,7/15/2016 18:49,58.86666667,17,7/15/2016,Friday
2814,City,269,Trip Completed,7/13/2016 5:09,7/13/2016 6:08,58.85,5,7/13/2016,Wednesday
4671,City,201,Trip Completed,7/14/2016 12:29,7/14/2016 13:28,58.83333333,12,7/14/2016,Thursday
4325,City,243,Trip Completed,7/14/2016 7:10,7/14/2016 8:08,58.83333333,7,7/14/2016,Thursday
5897,City,250,Trip Completed,7/15/2016 9:53,7/15/2016 10:52,58.83333333,9,7/15/2016,Friday
3925,Airport,176,Trip Completed,7/13/2016 22:26,7/13/2016 23:25,58.81666667,22,7/13/2016,Wednesday
6150,Airport,273,Trip Completed,7/15/2016 16:21,7/15/2016 17:20,58.81666667,16,7/15/2016,Friday
6226,Airport,14,Trip Completed,7/15/2016 17:34,7/15/2016 18:33,58.8,17,7/15/2016,Friday
3711,Airport,165,Trip Completed,7/13/2016 19:47,7/13/2016 20:46,58.76666667,19,7/13/2016,Wednesday
6191,Airport,47,Trip Completed,7/15/2016 17:17,7/15/2016 18:16,58.75,17,7/15/2016,Friday
5400,Airport,226,Trip Completed,7/15/2016 1:05,7/15/2016 2:04,58.75,1,7/15/2016,Friday
5766,City,191,Trip Completed,7/15/2016 8:19,7/15/2016 9:18,58.73333333,8,7/15/2016,Friday
5961,Airport,168,Trip Completed,7/15/2016 10:55,7/15/2016 11:54,58.71666667,10,7/15/2016,Friday
3827,City,276,Trip Completed,7/13/2016 21:10,7/13/2016 22:09,58.71666667,21,7/13/2016,Wednesday
3927,City,175,Trip Completed,7/13/2016 22:22,7/13/2016 23:21,58.7,22,7/13/2016,Wednesday
2714,Airport,190,Trip Completed,7/13/2016 1:52,7/13/2016 2:51,58.7,1,7/13/2016,Wednesday
5207,Airport,18,Trip Completed,7/14/2016 20:57,7/14/2016 21:56,58.66666667,20,7/14/2016,Thursday
3423,Airport,24,Trip Completed,7/13/2016 15:52,7/13/2016 16:50,58.65,15,7/13/2016,Wednesday
6450,City,88,Trip Completed,7/15/2016 20:01,7/15/2016 20:59,58.61666667,20,7/15/2016,Friday
4342,City,108,Trip Completed,7/14/2016 7:17,7/14/2016 8:15,58.6,7,7/14/2016,Thursday
4506,City,282,Trip Completed,7/14/2016 9:09,7/14/2016 10:08,58.58333333,9,7/14/2016,Thursday
3429,City,121,Trip Completed,7/13/2016 15:59,7/13/2016 16:58,58.56666667,15,7/13/2016,Wednesday
2692,City,170,Trip Completed,7/13/2016 0:42,7/13/2016 1:40,58.56666667,0,7/13/2016,Wednesday
4632,Airport,86,Trip Completed,7/14/2016 11:21,7/14/2016 12:20,58.53333333,11,7/14/2016,Thursday
6245,Airport,116,Trip Completed,7/15/2016 17:58,7/15/2016 18:57,58.53333333,17,7/15/2016,Friday
4388,Airport,185,Trip Completed,7/14/2016 7:50,7/14/2016 8:48,58.53333333,7,7/14/2016,Thursday
4769,Airport,174,Trip Completed,7/14/2016 15:42,7/14/2016 16:41,58.5,15,7/14/2016,Thursday
3397,City,182,Trip Completed,7/13/2016 15:00,7/13/2016 15:58,58.46666667,15,7/13/2016,Wednesday
6031,Airport,226,Trip Completed,7/15/2016 12:53,7/15/2016 13:51,58.45,12,7/15/2016,Friday
2859,City,74,Trip Completed,7/13/2016 5:39,7/13/2016 6:37,58.43333333,5,7/13/2016,Wednesday
3458,City,283,Trip Completed,7/13/2016 17:04,7/13/2016 18:02,58.43333333,17,7/13/2016,Wednesday
4986,Airport,7,Trip Completed,7/14/2016 18:52,7/14/2016 19:50,58.41666667,18,7/14/2016,Thursday
4398,City,70,Trip Completed,7/14/2016 8:03,7/14/2016 9:01,58.36666667,8,7/14/2016,Thursday
4732,Airport,128,Trip Completed,7/14/2016 14:13,7/14/2016 15:12,58.3,14,7/14/2016,Thursday
5857,Airport,5,Trip Completed,7/15/2016 9:08,7/15/2016 10:07,58.28333333,9,7/15/2016,Friday
6393,Airport,233,Trip Completed,7/15/2016 19:20,7/15/2016 20:19,58.28333333,19,7/15/2016,Friday
5471,Airport,17,Trip Completed,7/15/2016 4:48,7/15/2016 5:47,58.26666667,4,7/15/2016,Friday
3396,City,25,Trip Completed,7/13/2016 14:59,7/13/2016 15:57,58.26666667,14,7/13/2016,Wednesday
4060,City,236,Trip Completed,7/14/2016 1:37,7/14/2016 2:35,58.23333333,1,7/14/2016,Thursday
4118,Airport,35,Trip Completed,7/14/2016 4:28,7/14/2016 5:26,58.21666667,4,7/14/2016,Thursday
4216,Airport,189,Trip Completed,7/14/2016 5:38,7/14/2016 6:36,58.21666667,5,7/14/2016,Thursday
6750,Airport,274,Trip Completed,7/15/2016 23:51,7/16/2016 0:49,58.2,23,7/15/2016,Friday
2961,Airport,111,Trip Completed,7/13/2016 6:48,7/13/2016 7:47,58.18333333,6,7/13/2016,Wednesday
3363,City,218,Trip Completed,7/13/2016 13:36,7/13/2016 14:34,58.18333333,13,7/13/2016,Wednesday
6037,Airport,158,Trip Completed,7/15/2016 13:03,7/15/2016 14:01,58.13333333,13,7/15/2016,Friday
6451,City,265,Trip Completed,7/15/2016 20:07,7/15/2016 21:05,58.08333333,20,7/15/2016,Friday
3274,Airport,260,Trip Completed,7/13/2016 10:36,7/13/2016 11:35,58.05,10,7/13/2016,Wednesday
5892,City,118,Trip Completed,7/15/2016 9:48,7/15/2016 10:46,58.03333333,9,7/15/2016,Friday
6107,Airport,223,Trip Completed,7/15/2016 14:57,7/15/2016 15:55,58.03333333,14,7/15/2016,Friday
6554,City,70,Trip Completed,7/15/2016 20:58,7/15/2016 21:56,58.01666667,20,7/15/2016,Friday
577,Airport,5,Trip Completed,11/7/2016 11:03,11/7/2016 12:01,58,11,11/7/2016,Monday
773,City,25,Trip Completed,11/7/2016 16:23,11/7/2016 17:21,58,16,11/7/2016,Monday
1123,City,25,Trip Completed,11/7/2016 20:20,11/7/2016 21:18,58,20,11/7/2016,Monday
627,City,43,Trip Completed,11/7/2016 12:12,11/7/2016 13:10,58,12,11/7/2016,Monday
1911,Airport,65,Trip Completed,12/7/2016 10:43,12/7/2016 11:41,58,10,12/7/2016,Wednesday
507,Airport,106,Trip Completed,11/7/2016 9:40,11/7/2016 10:38,58,9,11/7/2016,Monday
343,City,129,Trip Completed,11/7/2016 7:57,11/7/2016 8:55,58,7,11/7/2016,Monday
430,City,134,Trip Completed,11/7/2016 8:49,11/7/2016 9:47,58,8,11/7/2016,Monday
838,City,150,Trip Completed,11/7/2016 17:43,11/7/2016 18:41,58,17,11/7/2016,Monday
1151,Airport,181,Trip Completed,11/7/2016 20:40,11/7/2016 21:38,58,20,11/7/2016,Monday
1525,City,183,Trip Completed,12/7/2016 5:48,12/7/2016 6:46,58,5,12/7/2016,Wednesday
406,Airport,201,Trip Completed,11/7/2016 8:36,11/7/2016 9:34,58,8,11/7/2016,Monday
1142,City,204,Trip Completed,11/7/2016 20:42,11/7/2016 21:40,58,20,11/7/2016,Monday
710,City,228,Trip Completed,11/7/2016 14:13,11/7/2016 15:11,58,14,11/7/2016,Monday
2136,City,237,Trip Completed,12/7/2016 17:15,12/7/2016 18:13,58,17,12/7/2016,Wednesday
2195,Airport,241,Trip Completed,12/7/2016 17:44,12/7/2016 18:42,58,17,12/7/2016,Wednesday
697,City,251,Trip Completed,11/7/2016 13:56,11/7/2016 14:54,58,13,11/7/2016,Monday
596,City,269,Trip Completed,11/7/2016 11:30,11/7/2016 12:28,58,11,11/7/2016,Monday
1060,City,274,Trip Completed,11/7/2016 19:50,11/7/2016 20:48,58,19,11/7/2016,Monday
1929,City,274,Trip Completed,12/7/2016 11:18,12/7/2016 12:16,58,11,12/7/2016,Wednesday
579,City,277,Trip Completed,11/7/2016 11:04,11/7/2016 12:02,58,11,11/7/2016,Monday
1333,City,296,Trip Completed,11/7/2016 23:17,11/8/2016 0:15,58,23,11/7/2016,Monday
4215,Airport,82,Trip Completed,7/14/2016 5:40,7/14/2016 6:38,57.93333333,5,7/14/2016,Thursday
4003,Airport,188,Trip Completed,7/13/2016 23:40,7/14/2016 0:38,57.91666667,23,7/13/2016,Wednesday
5457,City,63,Trip Completed,7/15/2016 3:56,7/15/2016 4:54,57.75,3,7/15/2016,Friday
6559,Airport,143,Trip Completed,7/15/2016 21:00,7/15/2016 21:58,57.73333333,21,7/15/2016,Friday
5437,Airport,281,Trip Completed,7/15/2016 2:59,7/15/2016 3:57,57.73333333,2,7/15/2016,Friday
4270,Airport,1,Trip Completed,7/14/2016 6:15,7/14/2016 7:13,57.71666667,6,7/14/2016,Thursday
3943,Airport,18,Trip Completed,7/13/2016 22:35,7/13/2016 23:33,57.7,22,7/13/2016,Wednesday
5825,Airport,267,Trip Completed,7/15/2016 8:54,7/15/2016 9:52,57.65,8,7/15/2016,Friday
5990,Airport,186,Trip Completed,7/15/2016 11:43,7/15/2016 12:40,57.61666667,11,7/15/2016,Friday
5377,City,83,Trip Completed,7/14/2016 23:42,7/15/2016 0:39,57.6,23,7/14/2016,Thursday
3482,Airport,2,Trip Completed,7/13/2016 17:23,7/13/2016 18:20,57.55,17,7/13/2016,Wednesday
5888,City,273,Trip Completed,7/15/2016 9:38,7/15/2016 10:35,57.53333333,9,7/15/2016,Friday
4350,City,10,Trip Completed,7/14/2016 7:24,7/14/2016 8:22,57.43333333,7,7/14/2016,Thursday
4257,City,95,Trip Completed,7/14/2016 6:10,7/14/2016 7:08,57.41666667,6,7/14/2016,Thursday
3097,City,33,Trip Completed,7/13/2016 8:15,7/13/2016 9:12,57.38333333,8,7/13/2016,Wednesday
5344,Airport,227,Trip Completed,7/14/2016 22:37,7/14/2016 23:35,57.38333333,22,7/14/2016,Thursday
2994,City,98,Trip Completed,7/13/2016 7:15,7/13/2016 8:12,57.35,7,7/13/2016,Wednesday
5970,City,258,Trip Completed,7/15/2016 11:03,7/15/2016 12:00,57.35,11,7/15/2016,Friday
